"chr20,30611954,30628509","chr20,30695849,30703607",5.5
"chr20,30637304,30641477","chr20,30406625,30412765",6.68
"chr20,30637304,30641477","chr20,30695849,30703607",6.84
"chr20,30695849,30703607","chr20,30406625,30412765",11.22
"chr20,30695849,30703607","chr20,31015025,31018471",6.28
"chr20,30695849,30703607","chr20,31056975,31059685",5.04
"chr20,30695849,30703607","chr20,31073119,31076974",7.19
"chr20,30794460,30799629","chr20,31010747,31012490",5.66
"chr20,30794460,30799629","chr20,31029375,31030254",5.2
"chr20,30794460,30799629","chr20,31213265,31217820",5.84
"chr20,30825427,30827915","chr20,30829205,30844366",6.37
"chr20,30825427,30827915","chr20,31012491,31015024",6.22
"chr20,30825427,30827915","chr20,31030255,31037525",6.69
"chr20,30870327,30877347","chr20,30695849,30703607",7
"chr20,30870327,30877347","chr20,30794460,30799629",12.63
"chr20,30870327,30877347","chr20,31037526,31039524",6.76
"chr20,30939053,30948161","chr20,30406625,30412765",6.04
"chr20,30939053,30948161","chr20,30794460,30799629",6.94
"chr20,30939053,30948161","chr20,30918779,30925768",5.32
"chr20,31037526,31039524","chr20,30711183,30716983",6.16
"chr20,31037526,31039524","chr20,30738721,30745895",8.01
"chr20,31037526,31039524","chr20,30779086,30780159",5.21
"chr20,31037526,31039524","chr20,30918779,30925768",5.9
"chr20,31037526,31039524","chr20,31249981,31257626",5.4
"chr20,31167858,31210871","chr20,30794460,30799629",6.4
"chr20,31167858,31210871","chr20,31122727,31149190",6.53
"chr20,31445096,31451383","chr20,31644990,31650314",5.2
"chr20,31445096,31451383","chr20,31828648,31834496",5.07
"chr20,31590970,31592518","chr20,31482763,31488080",5.51
"chr20,31590970,31592518","chr20,31491493,31503434",6.93
"chr20,31592519,31604435","chr20,31802019,31816032",5.77
"chr20,31592519,31604435","chr20,31821777,31825664",5.31
"chr20,31625402,31644989","chr20,31802019,31816032",5.96
"chr20,31667188,31687025","chr20,31489246,31491492",5.33
"chr20,31667188,31687025","chr20,31491493,31503434",5.95
"chr20,31667188,31687025","chr20,31774083,31780684",5.21
"chr20,31667188,31687025","chr20,31828648,31834496",5.96
"chr20,31744703,31751221","chr20,31828648,31834496",5.27
"chr20,31744703,31751221","chr20,31888917,31903036",5.09
"chr20,31802019,31816032","chr20,31489246,31491492",6.24
"chr20,31802019,31816032","chr20,31491493,31503434",6.12
"chr20,31821777,31825664","chr20,31374652,31376564",5.59
"chr20,31821777,31825664","chr20,31491493,31503434",5.95
"chr20,31821777,31825664","chr20,31511768,31516607",8.38
"chr20,31821777,31825664","chr20,31523775,31532364",5.46
"chr20,31821777,31825664","chr20,31534430,31540751",6.12
"chr20,31821777,31825664","chr20,31540752,31542024",5.24
"chr20,31821777,31825664","chr20,31542025,31546294",5.19
"chr20,31821777,31825664","chr20,31644990,31650314",6.39
"chr20,31821777,31825664","chr20,31660638,31666149",5.23
"chr20,31821777,31825664","chr20,31826609,31828647",5.68
"chr20,31821777,31825664","chr20,31828648,31834496",9.22
"chr20,31821777,31825664","chr20,31872909,31881892",6.21
"chr20,31852307,31861957","chr20,31488081,31489245",5.27
"chr20,31852307,31861957","chr20,31510187,31511767",5.06
"chr20,31852307,31861957","chr20,31802019,31816032",8.07
"chr20,31852307,31861957","chr20,31821777,31825664",6.67
"chr20,31980157,31991187","chr20,32024306,32034152",7.09
"chr20,31980157,31991187","chr20,32308233,32320809",9.57
"chr20,31980157,31991187","chr20,32667477,32669403",6.3
"chr20,32024306,32034152","chr20,31957337,31960487",5.24
"chr20,32024306,32034152","chr20,32088826,32092100",5.39
"chr20,32024306,32034152","chr20,32252390,32254018",5.7
"chr20,32024306,32034152","chr20,32254019,32262823",14.27
"chr20,32024306,32034152","chr20,32277039,32292242",7.24
"chr20,32024306,32034152","chr20,32308233,32320809",6.31
"chr20,32024306,32034152","chr20,32355816,32360230",5.2
"chr20,32072988,32084077","chr20,32087161,32088825",7.1
"chr20,32072988,32084077","chr20,32088826,32092100",9.23
"chr20,32072988,32084077","chr20,32113900,32121409",6.74
"chr20,32072988,32084077","chr20,32164264,32173764",5.02
"chr20,32072988,32084077","chr20,32173765,32192395",5.8
"chr20,32072988,32084077","chr20,32254019,32262823",9.35
"chr20,32072988,32084077","chr20,32308233,32320809",7.83
"chr20,32206634,32252389","chr20,31973466,31980156",9.44
"chr20,32206634,32252389","chr20,31991188,31997873",6.37
"chr20,32206634,32252389","chr20,32004115,32024305",5.15
"chr20,32206634,32252389","chr20,32024306,32034152",5.18
"chr20,32206634,32252389","chr20,32034153,32036415",6.08
"chr20,32206634,32252389","chr20,32036416,32040985",7.48
"chr20,32206634,32252389","chr20,32060759,32072987",10.18
"chr20,32206634,32252389","chr20,32072988,32084077",11.05
"chr20,32206634,32252389","chr20,32087161,32088825",5.1
"chr20,32206634,32252389","chr20,32088826,32092100",12.64
"chr20,32206634,32252389","chr20,32113900,32121409",12.01
"chr20,32206634,32252389","chr20,32121410,32130307",5.79
"chr20,32206634,32252389","chr20,32254019,32262823",5.15
"chr20,32254019,32262823","chr20,31960488,31965022",5.71
"chr20,32254019,32262823","chr20,31967870,31973465",6.37
"chr20,32254019,32262823","chr20,31991188,31997873",5.14
"chr20,32254019,32262823","chr20,31997874,32004114",6.52
"chr20,32254019,32262823","chr20,32004115,32024305",5.48
"chr20,32254019,32262823","chr20,32034153,32036415",11.13
"chr20,32254019,32262823","chr20,32036416,32040985",13.53
"chr20,32254019,32262823","chr20,32041602,32060758",6.69
"chr20,32254019,32262823","chr20,32060759,32072987",9.05
"chr20,32254019,32262823","chr20,32084238,32085342",6.29
"chr20,32254019,32262823","chr20,32088826,32092100",6.1
"chr20,32254019,32262823","chr20,32113900,32121409",10.04
"chr20,32254019,32262823","chr20,32142987,32150537",5.48
"chr20,32254019,32262823","chr20,32308233,32320809",5.73
"chr20,32254019,32262823","chr20,32697272,32709729",5.06
"chr20,32254019,32262823","chr20,32709730,32715990",5.15
"chr20,32264403,32275866","chr20,32024306,32034152",10.95
"chr20,32264403,32275866","chr20,32072988,32084077",9.6
"chr20,32264403,32275866","chr20,32254019,32262823",11.37
"chr20,32264403,32275866","chr20,32307488,32308232",6.23
"chr20,32264403,32275866","chr20,32308233,32320809",17.34
"chr20,32264403,32275866","chr20,32667477,32669403",5.76
"chr20,32308233,32320809","chr20,31967870,31973465",5.22
"chr20,32308233,32320809","chr20,32004115,32024305",7.29
"chr20,32308233,32320809","chr20,32034153,32036415",6.12
"chr20,32308233,32320809","chr20,32036416,32040985",7.41
"chr20,32308233,32320809","chr20,32060759,32072987",7.33
"chr20,32308233,32320809","chr20,32088826,32092100",6.64
"chr20,32308233,32320809","chr20,32360912,32363824",5.04
"chr20,32308233,32320809","chr20,32363825,32370009",9.11
"chr20,32308233,32320809","chr20,32471045,32473543",6.56
"chr20,32308233,32320809","chr20,32697272,32709729",9.21
"chr20,32308233,32320809","chr20,32709730,32715990",7.66
"chr20,32308233,32320809","chr20,32716450,32724040",5.32
"chr20,32398029,32403840","chr20,32072988,32084077",7.37
"chr20,32398029,32403840","chr20,32088826,32092100",5.66
"chr20,32398029,32403840","chr20,32254019,32262823",5.82
"chr20,32398029,32403840","chr20,32308233,32320809",20.07
"chr20,32398029,32403840","chr20,32667477,32669403",12.92
"chr20,32398029,32403840","chr20,32697272,32709729",6.88
"chr20,32581135,32583106","chr20,32088826,32092100",5.24
"chr20,32581135,32583106","chr20,32471045,32473543",6.53
"chr20,32581135,32583106","chr20,32589387,32594988",5.71
"chr20,32581135,32583106","chr20,32709730,32715990",5.75
"chr20,32667477,32669403","chr20,32320810,32324617",6.42
"chr20,32667477,32669403","chr20,32360912,32363824",8.75
"chr20,32667477,32669403","chr20,32363825,32370009",5.64
"chr20,32667477,32669403","chr20,32387078,32390076",5.23
"chr20,32667477,32669403","chr20,32417944,32424798",5.21
"chr20,32667477,32669403","chr20,32427800,32428805",8.36
"chr20,32667477,32669403","chr20,32428806,32434872",7.56
"chr20,32667477,32669403","chr20,32434873,32437042",6.77
"chr20,32667477,32669403","chr20,32439049,32456301",10.48
"chr20,32667477,32669403","chr20,32456302,32461552",6.72
"chr20,32667477,32669403","chr20,32461553,32471044",5.88
"chr20,32667477,32669403","chr20,32471045,32473543",8.77
"chr20,32667477,32669403","chr20,32481845,32482664",5.4
"chr20,32667477,32669403","chr20,32493338,32495672",9.04
"chr20,32667477,32669403","chr20,32495673,32505278",8.16
"chr20,32667477,32669403","chr20,32505279,32510965",8.97
"chr20,32667477,32669403","chr20,32510966,32522849",5.79
"chr20,32667477,32669403","chr20,32522850,32528968",10.28
"chr20,32667477,32669403","chr20,32562787,32567690",5.38
"chr20,32667477,32669403","chr20,32709730,32715990",6.06
"chr20,32846378,32852413","chr20,32308233,32320809",5.28
"chr20,32846378,32852413","chr20,33134511,33149346",9.59
"chr20,32846378,32852413","chr20,33289251,33298452",6.46
"chr20,32846378,32852413","chr20,33301378,33305674",8.24
"chr20,32874333,32906363","chr20,32937950,32953759",17.54
"chr20,32874333,32906363","chr20,33026160,33037153",6.04
"chr20,32874333,32906363","chr20,33134511,33149346",9.81
"chr20,32874333,32906363","chr20,33289251,33298452",9.01
"chr20,32874333,32906363","chr20,33403724,33413858",7.1
"chr20,32874333,32906363","chr20,34077500,34082640",5.11
"chr20,32937950,32953759","chr20,32926320,32935744",8.39
"chr20,32937950,32953759","chr20,32935745,32936958",8.64
"chr20,32937950,32953759","chr20,33065985,33076922",5.98
"chr20,32937950,32953759","chr20,33277244,33279934",6.49
"chr20,32937950,32953759","chr20,33354087,33360657",5.23
"chr20,33026160,33037153","chr20,32926320,32935744",6.79
"chr20,33026160,33037153","chr20,32937950,32953759",5.51
"chr20,33026160,33037153","chr20,33289251,33298452",7.87
"chr20,33026160,33037153","chr20,33301378,33305674",8.09
"chr20,33026160,33037153","chr20,33403724,33413858",5.57
"chr20,33052505,33055783","chr20,32937950,32953759",17.03
"chr20,33052505,33055783","chr20,33134511,33149346",10.5
"chr20,33052505,33055783","chr20,33289251,33298452",13.35
"chr20,33052505,33055783","chr20,33301378,33305674",11.33
"chr20,33052505,33055783","chr20,33403724,33413858",8.16
"chr20,33096030,33104789","chr20,32937950,32953759",5.04
"chr20,33096030,33104789","chr20,33301378,33305674",6.61
"chr20,33096030,33104789","chr20,33336567,33341957",5.1
"chr20,33134511,33149346","chr20,32926320,32935744",5.37
"chr20,33134511,33149346","chr20,33149984,33151377",8.91
"chr20,33134511,33149346","chr20,33277244,33279934",6.15
"chr20,33134511,33149346","chr20,33279935,33285906",6.35
"chr20,33134511,33149346","chr20,33301378,33305674",7.41
"chr20,33134511,33149346","chr20,33325647,33334464",7.75
"chr20,33134511,33149346","chr20,33336567,33341957",11.55
"chr20,33134511,33149346","chr20,33341958,33354086",7.77
"chr20,33134511,33149346","chr20,33354087,33360657",8.79
"chr20,33134511,33149346","chr20,33362656,33369572",8.4
"chr20,33134511,33149346","chr20,33370596,33376952",5.91
"chr20,33134511,33149346","chr20,33391438,33394195",5.05
"chr20,33134511,33149346","chr20,33394196,33397837",6.46
"chr20,33134511,33149346","chr20,33397838,33403723",6.58
"chr20,33289251,33298452","chr20,32834006,32846377",5.51
"chr20,33289251,33298452","chr20,33086229,33091427",6.04
"chr20,33289251,33298452","chr20,33106109,33110469",7.19
"chr20,33289251,33298452","chr20,33116746,33118236",5.16
"chr20,33289251,33298452","chr20,33122935,33124241",7.17
"chr20,33289251,33298452","chr20,33124242,33126568",13.36
"chr20,33289251,33298452","chr20,33174801,33184524",6.06
"chr20,33289251,33298452","chr20,33190537,33196677",6.13
"chr20,33289251,33298452","chr20,33336567,33341957",5.38
"chr20,33289251,33298452","chr20,33341958,33354086",5.76
"chr20,33301378,33305674","chr20,32763020,32767825",6.46
"chr20,33301378,33305674","chr20,32821949,32834005",5.79
"chr20,33301378,33305674","chr20,32865851,32874332",6.11
"chr20,33301378,33305674","chr20,32926320,32935744",8.38
"chr20,33301378,33305674","chr20,33077541,33084240",5.03
"chr20,33301378,33305674","chr20,33086229,33091427",8.33
"chr20,33301378,33305674","chr20,33111010,33116745",5.72
"chr20,33301378,33305674","chr20,33124242,33126568",5.86
"chr20,33301378,33305674","chr20,33174801,33184524",5.94
"chr20,33301378,33305674","chr20,33336567,33341957",5.82
"chr20,33403724,33413858","chr20,32937950,32953759",5.15
"chr20,33403724,33413858","chr20,33124242,33126568",5.73
"chr20,33452578,33468129","chr20,32937950,32953759",8.36
"chr20,33452578,33468129","chr20,33134511,33149346",6.8
"chr20,33452578,33468129","chr20,33403724,33413858",6.18
"chr20,33452578,33468129","chr20,33573179,33582594",8.58
"chr20,33452578,33468129","chr20,33703920,33706691",9.09
"chr20,33452578,33468129","chr20,33811164,33820747",7.16
"chr20,33452578,33468129","chr20,33851285,33868731",15.51
"chr20,33452578,33468129","chr20,34077500,34082640",8.94
"chr20,33539850,33557934","chr20,33403724,33413858",6.69
"chr20,33573179,33582594","chr20,33422987,33428484",7.31
"chr20,33678702,33682657","chr20,33403724,33413858",8.52
"chr20,33678702,33682657","chr20,33832602,33835708",5.5
"chr20,33678702,33682657","chr20,33851285,33868731",11.14
"chr20,33703920,33706691","chr20,33403724,33413858",5.58
"chr20,33703920,33706691","chr20,33422987,33428484",5.78
"chr20,33703920,33706691","chr20,33428702,33431519",7.59
"chr20,33703920,33706691","chr20,33434928,33441494",6.47
"chr20,33703920,33706691","chr20,33490247,33493023",7.03
"chr20,33703920,33706691","chr20,33682658,33686947",6.2
"chr20,33811164,33820747","chr20,33422987,33428484",5.84
"chr20,33851285,33868731","chr20,33413881,33417343",6.16
"chr20,33851285,33868731","chr20,33422987,33428484",5.2
"chr20,33851285,33868731","chr20,33428702,33431519",5.15
"chr20,33851285,33868731","chr20,33431520,33434927",5.94
"chr20,33851285,33868731","chr20,33434928,33441494",5.88
"chr20,33851285,33868731","chr20,33682658,33686947",5.54
"chr20,34040715,34042483","chr20,33868732,33888524",6.1
"chr20,34040715,34042483","chr20,34077500,34082640",6.75
"chr20,34040715,34042483","chr20,34286389,34289999",7.21
"chr20,34042484,34047408","chr20,34077500,34082640",5.84
"chr20,34042484,34047408","chr20,34433107,34442831",6.05
"chr20,34042484,34047408","chr20,34467138,34473386",6.42
"chr20,34042484,34047408","chr20,34549688,34557042",7.52
"chr20,34042484,34047408","chr20,34581243,34595927",5.17
"chr20,34077500,34082640","chr20,34290000,34292922",5.77
"chr20,34077500,34082640","chr20,34433107,34442831",7.22
"chr20,34077500,34082640","chr20,34455897,34463647",5.33
"chr20,34077500,34082640","chr20,34467138,34473386",6.23
"chr20,34077500,34082640","chr20,34502451,34510631",8.46
"chr20,34077500,34082640","chr20,34517929,34524560",6.98
"chr20,34077500,34082640","chr20,34524561,34529386",8.81
"chr20,34077500,34082640","chr20,34532943,34534562",5.49
"chr20,34095770,34120349","chr20,34077500,34082640",8.87
"chr20,34095770,34120349","chr20,34359642,34364286",6.23
"chr20,34194344,34209460","chr20,33811164,33820747",5.74
"chr20,34194344,34209460","chr20,33868732,33888524",5.28
"chr20,34194344,34209460","chr20,34042484,34047408",7.28
"chr20,34194344,34209460","chr20,34077500,34082640",16.09
"chr20,34194344,34209460","chr20,34286389,34289999",6.19
"chr20,34194344,34209460","chr20,34300585,34314749",8.22
"chr20,34194344,34209460","chr20,34549688,34557042",5.5
"chr20,34233550,34237836","chr20,33851285,33868731",5.67
"chr20,34233550,34237836","chr20,34042484,34047408",5.8
"chr20,34233550,34237836","chr20,34077500,34082640",9.11
"chr20,34233550,34237836","chr20,34475277,34481898",7.13
"chr20,34233550,34237836","chr20,34549688,34557042",5.86
"chr20,34251794,34257902","chr20,34077500,34082640",7.94
"chr20,34251794,34257902","chr20,34286389,34289999",6.14
"chr20,34251794,34257902","chr20,34467138,34473386",6.68
"chr20,34251794,34257902","chr20,34475277,34481898",9.86
"chr20,34251794,34257902","chr20,34549688,34557042",5.47
"chr20,34286389,34289999","chr20,34042484,34047408",8.85
"chr20,34286389,34289999","chr20,34066454,34074146",8.61
"chr20,34286389,34289999","chr20,34077500,34082640",13.79
"chr20,34286389,34289999","chr20,34086508,34095769",7.94
"chr20,34286389,34289999","chr20,34263820,34267842",6.28
"chr20,34286389,34289999","chr20,34319534,34323860",5.12
"chr20,34286389,34289999","chr20,34324271,34326783",6.04
"chr20,34286389,34289999","chr20,34421204,34425993",6.42
"chr20,34286389,34289999","chr20,34433107,34442831",11.72
"chr20,34286389,34289999","chr20,34454932,34455896",6.17
"chr20,34286389,34289999","chr20,34455897,34463647",7.08
"chr20,34286389,34289999","chr20,34463648,34467137",5.01
"chr20,34286389,34289999","chr20,34467138,34473386",13.55
"chr20,34286389,34289999","chr20,34502451,34510631",5.23
"chr20,34286389,34289999","chr20,34517929,34524560",5.54
"chr20,34286389,34289999","chr20,34524561,34529386",10.21
"chr20,34286389,34289999","chr20,34538625,34545598",5.11
"chr20,34286389,34289999","chr20,34549688,34557042",5.37
"chr20,34300585,34314749","chr20,34077500,34082640",8.53
"chr20,34300585,34314749","chr20,34286389,34289999",8.74
"chr20,34300585,34314749","chr20,34319534,34323860",10.92
"chr20,34300585,34314749","chr20,34433107,34442831",6.28
"chr20,34328092,34358143","chr20,34042484,34047408",5.75
"chr20,34328092,34358143","chr20,34077500,34082640",5.2
"chr20,34328092,34358143","chr20,34286389,34289999",7.8
"chr20,34328092,34358143","chr20,34300585,34314749",6.26
"chr20,34328092,34358143","chr20,34319534,34323860",8.66
"chr20,34328092,34358143","chr20,34324271,34326783",12.06
"chr20,34328092,34358143","chr20,34359642,34364286",9.51
"chr20,34328092,34358143","chr20,34413895,34421203",6.4
"chr20,34328092,34358143","chr20,34475277,34481898",8.38
"chr20,34359642,34364286","chr20,34319534,34323860",7.18
"chr20,34359642,34364286","chr20,34324271,34326783",5.41
"chr20,34359642,34364286","chr20,34421204,34425993",5.01
"chr20,34359642,34364286","chr20,34433107,34442831",10.69
"chr20,34359642,34364286","chr20,34467138,34473386",9.63
"chr20,34359642,34364286","chr20,34481899,34488133",5.8
"chr20,34475277,34481898","chr20,34042484,34047408",7.08
"chr20,34475277,34481898","chr20,34077500,34082640",13.56
"chr20,34475277,34481898","chr20,34286389,34289999",6.03
"chr20,34475277,34481898","chr20,34359642,34364286",5.41
"chr20,34475277,34481898","chr20,34467138,34473386",5.64
"chr20,34510632,34517928","chr20,34258298,34263819",5.32
"chr20,34510632,34517928","chr20,34524561,34529386",7.1
"chr20,34546062,34547914","chr20,34077500,34082640",8.51
"chr20,34546062,34547914","chr20,34549688,34557042",19.6
"chr20,34546062,34547914","chr20,34821819,34830984",5.11
"chr20,34549688,34557042","chr20,34722157,34726676",6.46
"chr20,34549688,34557042","chr20,34726677,34729537",5.46
"chr20,34679009,34683396","chr20,34077500,34082640",5.58
"chr20,34679009,34683396","chr20,34549688,34557042",6.6
"chr20,34706369,34715295","chr20,34077500,34082640",8.26
"chr20,34706369,34715295","chr20,34286389,34289999",5.33
"chr20,34706369,34715295","chr20,34549688,34557042",21.4
"chr20,34706369,34715295","chr20,34821819,34830984",13.42
"chr20,34821819,34830984","chr20,34581243,34595927",6.23
"chr20,34821819,34830984","chr20,35066056,35076978",11.48
"chr20,34821819,34830984","chr20,35115336,35119694",5.14
"chr20,34892584,34895528","chr20,34821819,34830984",9.08
"chr20,35166372,35179898","chr20,34821819,34830984",12.38
"chr20,35166372,35179898","chr20,35181653,35183916",5.03
"chr20,35166372,35179898","chr20,35232257,35237961",14.35
"chr20,35166372,35179898","chr20,35490799,35495745",5.09
"chr20,35232257,35237961","chr20,34821819,34830984",5.12
"chr20,35232257,35237961","chr20,35127059,35139449",5.23
"chr20,35232257,35237961","chr20,35181653,35183916",5.22
"chr20,35232257,35237961","chr20,35226084,35230596",5.37
"chr20,35232257,35237961","chr20,35351795,35363010",5.78
"chr20,35232257,35237961","chr20,35364706,35369671",6.78
"chr20,35232257,35237961","chr20,35475574,35479336",5.52
"chr20,35232257,35237961","chr20,35495746,35500060",9.06
"chr20,35232257,35237961","chr20,35518643,35523769",6.45
"chr20,35272753,35275600","chr20,34821819,34830984",8.99
"chr20,35272753,35275600","chr20,35232257,35237961",5.79
"chr20,35272753,35275600","chr20,35490799,35495745",6.25
"chr20,35373454,35380211","chr20,35181653,35183916",5.25
"chr20,35373454,35380211","chr20,35232257,35237961",14.28
"chr20,35373454,35380211","chr20,35260562,35263148",5.17
"chr20,35401729,35420209","chr20,35232257,35237961",5.63
"chr20,35401729,35420209","chr20,35351795,35363010",5.05
"chr20,35401729,35420209","chr20,35428656,35436033",5.66
"chr20,35401729,35420209","chr20,35490799,35495745",6.38
"chr20,35401729,35420209","chr20,35505963,35518642",5.4
"chr20,35401729,35420209","chr20,35518643,35523769",5.79
"chr20,35490799,35495745","chr20,35217111,35224264",6.66
"chr20,35490799,35495745","chr20,35232257,35237961",10.67
"chr20,35557157,35583787","chr20,35670896,35674198",5.11
"chr20,35720333,35731315","chr20,35803347,35811128",5.7
"chr20,35720333,35731315","chr20,35966254,35979155",5.1
"chr20,35803347,35811128","chr20,35731316,35736049",5.65
"chr20,35803347,35811128","chr20,35797260,35801625",5.99
"chr20,35803347,35811128","chr20,36132010,36143995",5.35
"chr20,35888367,35895684","chr20,35966254,35979155",17.15
"chr20,35888367,35895684","chr20,36122409,36126528",10.74
"chr20,35888367,35895684","chr20,36126529,36130106",5.86
"chr20,35888367,35895684","chr20,36130107,36132009",6.86
"chr20,35888367,35895684","chr20,36170745,36175985",6.71
"chr20,35888367,35895684","chr20,36175986,36178410",8.92
"chr20,35888367,35895684","chr20,36659055,36666296",5.68
"chr20,35916570,35923815","chr20,35903487,35908966",6.66
"chr20,35916570,35923815","chr20,35908967,35911808",10.95
"chr20,35916570,35923815","chr20,35925823,35931113",5.5
"chr20,35916570,35923815","chr20,35931114,35934066",7.44
"chr20,35916570,35923815","chr20,35966254,35979155",26.51
"chr20,35916570,35923815","chr20,35991616,36000813",5.49
"chr20,35916570,35923815","chr20,36002799,36023899",5.83
"chr20,35966254,35979155","chr20,35851547,35857264",5.94
"chr20,35966254,35979155","chr20,35895685,35898052",5.82
"chr20,35966254,35979155","chr20,35898053,35901577",12.77
"chr20,35966254,35979155","chr20,35903487,35908966",15.43
"chr20,35966254,35979155","chr20,35908967,35911808",17.06
"chr20,35966254,35979155","chr20,35911809,35916569",7.11
"chr20,35966254,35979155","chr20,35925823,35931113",14.27
"chr20,35966254,35979155","chr20,35931114,35934066",19.91
"chr20,35966254,35979155","chr20,35934067,35938303",7.07
"chr20,35966254,35979155","chr20,35938304,35942409",5.35
"chr20,35966254,35979155","chr20,35980845,35991615",5.27
"chr20,35966254,35979155","chr20,35991616,36000813",7.5
"chr20,35966254,35979155","chr20,36000814,36002798",5.45
"chr20,35966254,35979155","chr20,36114338,36122408",5.47
"chr20,35966254,35979155","chr20,36132010,36143995",5.28
"chr20,35966254,35979155","chr20,36164467,36170730",5.76
"chr20,35966254,35979155","chr20,36618403,36620634",8.47
"chr20,36149211,36164466","chr20,35831075,35846618",11
"chr20,36149211,36164466","chr20,35878603,35879883",6.43
"chr20,36149211,36164466","chr20,35880974,35887675",7.52
"chr20,36149211,36164466","chr20,35888367,35895684",10.4
"chr20,36149211,36164466","chr20,35895685,35898052",6.14
"chr20,36149211,36164466","chr20,35898053,35901577",8.41
"chr20,36149211,36164466","chr20,35903487,35908966",8.27
"chr20,36149211,36164466","chr20,35966254,35979155",12.86
"chr20,36520295,36535161","chr20,35966254,35979155",5.57
"chr20,36520295,36535161","chr20,36183524,36184440",5.7
"chr20,36520295,36535161","chr20,36193496,36204066",5.52
"chr20,36520295,36535161","chr20,36220664,36230601",6.19
"chr20,36520295,36535161","chr20,36608673,36618402",8.87
"chr20,36520295,36535161","chr20,36620635,36624022",7.41
"chr20,36520295,36535161","chr20,36624023,36633920",6.42
"chr20,36520295,36535161","chr20,36642470,36643756",8.67
"chr20,36520295,36535161","chr20,36659055,36666296",5.99
"chr20,36520295,36535161","chr20,36797087,36801342",5.7
"chr20,36659055,36666296","chr20,36204067,36206074",10.59
"chr20,36659055,36666296","chr20,36210211,36213748",6.19
"chr20,36659055,36666296","chr20,36213907,36220663",7.14
"chr20,36659055,36666296","chr20,36230602,36244987",5.9
"chr20,36659055,36666296","chr20,36277133,36279857",6.34
"chr20,36659055,36666296","chr20,36279858,36285082",5.38
"chr20,36659055,36666296","chr20,36295754,36301283",5.18
"chr20,36659055,36666296","chr20,36301869,36307387",6.88
"chr20,36659055,36666296","chr20,36547628,36553539",5.13
"chr20,36659055,36666296","chr20,36649430,36652716",5.16
"chr20,36659055,36666296","chr20,36652717,36657531",6.62
"chr20,36659055,36666296","chr20,37027051,37030145",5.2
"chr20,36791487,36795275","chr20,35966254,35979155",5.39
"chr20,36791487,36795275","chr20,36520295,36535161",6.3
"chr20,36791487,36795275","chr20,36659055,36666296",8.48
"chr20,36791487,36795275","chr20,36690874,36698890",11.34
"chr20,36791487,36795275","chr20,36698891,36702014",13.77
"chr20,36791487,36795275","chr20,36702015,36705245",9.77
"chr20,36882280,36889526","chr20,37045992,37055959",9.72
"chr20,36954175,36958047","chr20,36230602,36244987",7.73
"chr20,36954175,36958047","chr20,36659055,36666296",5.69
"chr20,36954175,36958047","chr20,36998177,37001381",5
"chr20,36954175,36958047","chr20,37045992,37055959",7.41
"chr20,36971150,36982059","chr20,37045992,37055959",7.59
"chr20,37045992,37055959","chr20,36259429,36261758",5.02
"chr20,37045992,37055959","chr20,36676716,36687812",5.3
"chr20,37045992,37055959","chr20,36698891,36702014",6.59
"chr20,37045992,37055959","chr20,36814026,36817241",5.03
"chr20,37045992,37055959","chr20,37022939,37027050",5.78
"chr20,37045992,37055959","chr20,37027051,37030145",6.35
"chr20,37045992,37055959","chr20,37132303,37135535",5.05
"chr20,37055960,37058113","chr20,37027051,37030145",5.76
"chr20,37055960,37058113","chr20,37040985,37045991",5.62
"chr20,37058114,37082176","chr20,37045992,37055959",9.7
"chr20,37058114,37082176","chr20,37132303,37135535",5.95
"chr20,37058114,37082176","chr20,37152283,37156649",5.09
"chr20,37098968,37101883","chr20,37045992,37055959",5.86
"chr20,37098968,37101883","chr20,37058114,37082176",5.14
"chr20,37098968,37101883","chr20,37094819,37096941",6.96
"chr20,37098968,37101883","chr20,37132303,37135535",5.96
"chr20,37227420,37232214","chr20,37045992,37055959",15.29
"chr20,37227420,37232214","chr20,37587585,37592004",7.99
"chr20,37372292,37382197","chr20,37045992,37055959",7.04
"chr20,37372292,37382197","chr20,37058114,37082176",6.91
"chr20,37372292,37382197","chr20,37209070,37215447",5.52
"chr20,37372292,37382197","chr20,37537349,37565205",12
"chr20,37372292,37382197","chr20,37587585,37592004",10.49
"chr20,37419554,37435882","chr20,37055960,37058113",7.91
"chr20,37419554,37435882","chr20,37472317,37475954",5.78
"chr20,37419554,37435882","chr20,37515081,37521796",5.63
"chr20,37419554,37435882","chr20,37537349,37565205",6.19
"chr20,37419554,37435882","chr20,37587585,37592004",9.94
"chr20,37419554,37435882","chr20,39656513,39662867",5.61
"chr20,37537349,37565205","chr20,37045992,37055959",8.54
"chr20,37537349,37565205","chr20,37215672,37223684",5.07
"chr20,37537349,37565205","chr20,37271454,37272841",8.03
"chr20,37537349,37565205","chr20,37291161,37296362",5.31
"chr20,37537349,37565205","chr20,37300232,37306739",5.17
"chr20,37537349,37565205","chr20,37306740,37311052",6.18
"chr20,37537349,37565205","chr20,37530598,37533311",5.25
"chr20,37537349,37565205","chr20,37533312,37536219",9.65
"chr20,37537349,37565205","chr20,37656529,37666397",5.58
"chr20,37537349,37565205","chr20,37670434,37675030",7.81
"chr20,37537349,37565205","chr20,37675031,37678722",5.31
"chr20,37587585,37592004","chr20,37274050,37278854",6.09
"chr20,37587585,37592004","chr20,37382885,37386284",8.21
